bun run src/indexer/classes/RpcEndpointCache.tabletest.ts

Provider Delegations Data:
==========================
Provider	Delegator	Amount	Timestamp	Is From Empty Provider
lava@1hz35dg5xsqsl5e2wsdau2kpe0fmtssyl9h0h8k	lava@1hz35dg5xsqsl5e2wsdau2kpe0fmtssyl9h0h8k	95020000000 <ulava>	1729029408	true
lava@1j4hn2ytvd090m0z68ycpd00nsd7da2xwqaqu3t	lava@1j4hn2ytvd090m0z68ycpd00nsd7da2xwqaqu3t	47549502500 <ulava>	1729029408	false
lava@1j6dzjk6akwqs57n9xcasdmdv89v2jqqg04njql	lava@1j6dzjk6akwqs57n9xcasdmdv89v2jqqg04njql	147869701167 <ulava>	1729029408	true
lava@1j6xsjzvccykc08sz2xe4l2j4a3er64qf8dc9jw	lava@1j6xsjzvccykc08sz2xe4l2j4a3er64qf8dc9jw	750000000000 <ulava>	1729029408	true
lava@1jd4ggwv0kffz8pdf3t7spt5r4l86pkaar5ym0q	lava@1jd4ggwv0kffz8pdf3t7spt5r4l86pkaar5ym0q	700000000000 <ulava>	1729029408	true
lava@1je2e97hs5j0dtnt8sqgp4epltc4mrg3zeh6zye	lava@1je2e97hs5j0dtnt8sqgp4epltc4mrg3zeh6zye	100000000000 <ulava>	1729029408	true
lava@1jeueja62954qjywk5cn77u3599afr62f90na7e	lava@1jeueja62954qjywk5cn77u3599afr62f90na7e	200000000000 <ulava>	1729029408	true
lava@1jjnfqdz3tlsc0gl8njzzapk9n0egaj6q9mcwhg	lava@1jjnfqdz3tlsc0gl8njzzapk9n0egaj6q9mcwhg	100000000000 <ulava>	1729029408	true
lava@1jlg2w3qjdz8wr9v2eazdreaywml0ga2mdzcj38	lava@1jlg2w3qjdz8wr9v2eazdreaywml0ga2mdzcj38	49252500001 <ulava>	1729029408	false
lava@1jqwgsmrcrmhncvn7u50sr5yag8sdmg7hfx3l74	lava@1jqwgsmrcrmhncvn7u50sr5yag8sdmg7hfx3l74	47549502500 <ulava>	1729029408	false
lava@1jrawgkdvxm8pve7va3vuznmn6u0e7zemzts5q7	lava@1jrawgkdvxm8pve7va3vuznmn6u0e7zemzts5q7	150000000000 <ulava>	1729029408	true
lava@1ju72vmawlts5fxufj77860gf272rus4798td3n	lava@1ju72vmawlts5fxufj77860gf272rus4798td3n	50000000000 <ulava>	1729029408	true
lava@1jv9274ary4d87fagglandk0cstel05nktgx762	lava@1jv9274ary4d87fagglandk0cstel05nktgx762	978555084056 <ulava>	1729029408	false
lava@1jxs5hz5jaukttzhngrncch4yqs3fe427z3pxr8	lava@1jxs5hz5jaukttzhngrncch4yqs3fe427z3pxr8	49750100000 <ulava>	1729029408	false
lava@1k50d5jezalk4hkw0nve0t63hw2yxtxj8qh3x9q	lava@1k50d5jezalk4hkw0nve0t63hw2yxtxj8qh3x9q	50000000000 <ulava>	1729029408	true
lava@1kcpp0my8nj9uxwlha4hf2f89g0q2md9u95gmwl	lava@1kcpp0my8nj9uxwlha4hf2f89g0q2md9u95gmwl	96806805726 <ulava>	1729029408	false
lava@1kdp4slhk5m30x0ay74skmfa8cy3jzerphre5g2	lava@1kdp4slhk5m30x0ay74skmfa8cy3jzerphre5g2	47549502500 <ulava>	1729029408	false
lava@1kfmdd9ekp43h6geay9ks8dgq78j7k5jgt33aj6	lava@1kfmdd9ekp43h6geay9ks8dgq78j7k5jgt33aj6	96059601004 <ulava>	1729029408	false
lava@1kh4kqklfcwdsve4206qz04tt9e009cl5jmlh7y	lava@1kh4kqklfcwdsve4206qz04tt9e009cl5jmlh7y	300000000000 <ulava>	1729029408	false
lava@1kk22zc7lsacp7pyu5gw7p4gwm6umsz0qvvh3wt	lava@1kk22zc7lsacp7pyu5gw7p4gwm6umsz0qvvh3wt	300000000000 <ulava>	1729029408	true
lava@1kld5gfydgcvrztj9xr6czg9a3psqnnfxkcd6vn	lava@1kld5gfydgcvrztj9xr6czg9a3psqnnfxkcd6vn	150000000000 <ulava>	1729029408	false
lava@1kmcmmyv3rcludj44qwpd2q8dktgkwk93r0hquj	lava@1kmcmmyv3rcludj44qwpd2q8dktgkwk93r0hquj	98517313373 <ulava>	1729029408	false
lava@1kmww0w3j6wpc746m4uf6xvlpenq0g5athvlskd	lava@1kmww0w3j6wpc746m4uf6xvlpenq0g5athvlskd	98507487501 <ulava>	1729029408	false
lava@1kqeh3mezkzdp5eenq89n8h25u704npks3f4egg	lava@1kqeh3mezkzdp5eenq89n8h25u704npks3f4egg	50000000000 <ulava>	1729029408	false
lava@1kqf5y6zfps9u70ahfmkyzar5yqegpf3lx5slhz	lava@1kqf5y6zfps9u70ahfmkyzar5yqegpf3lx5slhz	200000000000 <ulava>	1729029408	true
lava@1kst9xx3r7wsj2ewetcqhf7wpq8tfeslf7zzd8f	lava@1kst9xx3r7wsj2ewetcqhf7wpq8tfeslf7zzd8f	49750995000 <ulava>	1729029408	false
lava@1kws7t4tz8x9krkywag9fa08hp2zwyllmtxnmgx	lava@1kws7t4tz8x9krkywag9fa08hp2zwyllmtxnmgx	297008490148 <ulava>	1729029408	false
lava@1kyhxrg453u6lfc77jwezyxrhy0laeuk69cpk4e	lava@1kyhxrg453u6lfc77jwezyxrhy0laeuk69cpk4e	22852579077977 <ulava>	1729029408	false
lava@1kz3wyvymf2ymh5pd6f47rwmje6vywl22rxynrp	lava@1kz3wyvymf2ymh5pd6f47rwmje6vywl22rxynrp	549505000000 <ulava>	1729029408	true
lava@1l57uxerrqsclr2y6srzv8e3y5tcrlyjpvaldpp	lava@1l57uxerrqsclr2y6srzv8e3y5tcrlyjpvaldpp	450000000000 <ulava>	1729029408	true
lava@1lamrmq78w6dnw5ahpyflus5ps7pvlwrtn9rf83	lava@1lamrmq78w6dnw5ahpyflus5ps7pvlwrtn9rf83	400000000000 <ulava>	1729029408	true
lava@1lncu3gcvtmdsf7vu5xt5a4rjyxu9s8fymh7wln	lava@1lncu3gcvtmdsf7vu5xt5a4rjyxu9s8fymh7wln	95099004995 <ulava>	1729029408	false
lava@1lppaz86usdk8gf7evjrfggmw59z63cd7fp9hmf	lava@1lppaz86usdk8gf7evjrfggmw59z63cd7fp9hmf	200000000 <ulava>	1729029408	true
lava@1lsghrg3zvdcj24dyn89l44va5yzvgrnl4cxsgj	lava@1lsghrg3zvdcj24dyn89l44va5yzvgrnl4cxsgj	100000000000 <ulava>	1729029408	true
lava@1lsjydn9ryc2ge6rhzza4xatlmq4eaxxvl3a0sw	lava@1lsjydn9ryc2ge6rhzza4xatlmq4eaxxvl3a0sw	100000000000 <ulava>	1729029408	false
lava@1lvp05elhadvw297uukr2u0t4a932gt8jqquujv	lava@1lvp05elhadvw297uukr2u0t4a932gt8jqquujv	147019700000 <ulava>	1729029408	false
lava@1lwyx7akkma0kyejl2tkltw0uekvppez3pqpvmh	lava@1lwyx7akkma0kyejl2tkltw0uekvppez3pqpvmh	250000000000 <ulava>	1729029408	true
lava@1lzj0acmna0mx3vdncl5a7c0makz944rxee5xg0	lava@1lzj0acmna0mx3vdncl5a7c0makz944rxee5xg0	50000000000 <ulava>	1729029408	false
lava@1m0yk72fcvut72ujrs7hyf4mzgahe4c9yctz5zz	lava@1m0yk72fcvut72ujrs7hyf4mzgahe4c9yctz5zz	50000000000 <ulava>	1729029408	false
lava@1m4llt4ggmg82s0r9xk49qy4ph8hzgjwdggtgjw	lava@1m4llt4ggmg82s0r9xk49qy4ph8hzgjwdggtgjw	49750000788 <ulava>	1729029408	false
lava@1m5p9cc4lp6jxdsk3pdf56tek2muzu3sm4rhp5f	lava@1m5p9cc4lp6jxdsk3pdf56tek2muzu3sm4rhp5f	550000000000 <ulava>	1729029408	true
lava@1m5p9cc4lp6jxdsk3pdf56tek2muzu3sm4rhp5f	lava@1sj94fnaesp6f442dppt5cdrnz3ngv5u3vrn0qm	8002237 <ulava>	1729029408	false
lava@1m5p9cc4lp6jxdsk3pdf56tek2muzu3sm4rhp5f	lava@1w34zfkdn7hl4p8nmpyed8jadh7qgcaxeumf6yf	10000000 <ulava>	1729029408	false
lava@1mctq6e0vg75hcv8x08zekajpy2jj3zt87hkwg8	lava@1mctq6e0vg75hcv8x08zekajpy2jj3zt87hkwg8	99500190000 <ulava>	1729029408	false
lava@1mfan7gazv43593pz8esmgy8vahcpf663we6y73	lava@1mfan7gazv43593pz8esmgy8vahcpf663we6y73	100000000000 <ulava>	1729029408	true
lava@1mgfeywrg4lmfeth5kpxu65h79x5eustudngalr	lava@16l3u6mrjudttqcs3cuzasw6wyc4r4l3gpht4tv	4300000000000 <ulava>	1729029408	true
lava@1mgfeywrg4lmfeth5kpxu65h79x5eustudngalr	lava@1mgfeywrg4lmfeth5kpxu65h79x5eustudngalr	444497016717 <ulava>	1729029408	true
lava@1mhnw0flvpkmd0mrm67fwekc7eq0w56wfw5m25f	lava@1mhnw0flvpkmd0mrm67fwekc7eq0w56wfw5m25f	298005000442 <ulava>	1729029408	false
lava@1ml77pewe5g6ffn96vrkclzxpcujxsya8ws7m6l	lava@1ml77pewe5g6ffn96vrkclzxpcujxsya8ws7m6l	199267285000 <ulava>	1729029408	false
lava@1ml77pewe5g6ffn96vrkclzxpcujxsya8ws7m6l	lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	1000000 <ulava>	1729029408	true
lava@1mlgv0cfdsj2ykr4es6ry8wyq7q20aq8m44695a	lava@1mlgv0cfdsj2ykr4es6ry8wyq7q20aq8m44695a	150000000000 <ulava>	1729029408	false
lava@1mm6vq9ra5uk56d6j6cc80e72a546dg3ktgevxv	lava@1mm6vq9ra5uk56d6j6cc80e72a546dg3ktgevxv	50000000000 <ulava>	1729029408	true
lava@1mmdka4epldzu0qt6tkq50p0japxcpwt4e7ag5v	lava@1mmdka4epldzu0qt6tkq50p0japxcpwt4e7ag5v	300000000000 <ulava>	1729029408	true
lava@1mp6xtg9cn6ec7axduyzyrppz8w7f4ph0jv2tet	lava@1mp6xtg9cn6ec7axduyzyrppz8w7f4ph0jv2tet	50000000000 <ulava>	1729029408	true
lava@1mpclhrh6m9rhh9vj5c5z07xdtx79rvpvqjaxx7	lava@1mpclhrh6m9rhh9vj5c5z07xdtx79rvpvqjaxx7	240167930837 <ulava>	1729029408	false
lava@1mzt2ewkw245kagw449gmfc4xxwqc2v2fzl2w00	lava@1mzt2ewkw245kagw449gmfc4xxwqc2v2fzl2w00	50000000001 <ulava>	1729029408	true
lava@1n5es74n34mj70empl4j38kffghpjvna7gpte0g	lava@1n5es74n34mj70empl4j38kffghpjvna7gpte0g	50000000000 <ulava>	1729029408	true
lava@1n77tsx3zwf74gnsuuwh00mcjpp6wg0q2vrfek2	lava@1n77tsx3zwf74gnsuuwh00mcjpp6wg0q2vrfek2	300000000000 <ulava>	1729029408	true
lava@1nghrcauwe0vsuug9htdjxkvvqwrwsq0cxhshy4	lava@1nghrcauwe0vsuug9htdjxkvvqwrwsq0cxhshy4	50000000000 <ulava>	1729029408	false
lava@1njlpsyagpq07z5q7gg2ux27rxxr0g3w4066s73	lava@1njlpsyagpq07z5q7gg2ux27rxxr0g3w4066s73	250000000000 <ulava>	1729029408	true
lava@1nmktt2lx7renks2egt78cnpzuqk06khtjz94jr	lava@1nmktt2lx7renks2egt78cnpzuqk06khtjz94jr	100000000000 <ulava>	1729029408	false
lava@1npc5qn5ern5vr284rxj4zgtyh0dctny2fdxw77	lava@1npc5qn5ern5vr284rxj4zgtyh0dctny2fdxw77	500000000000 <ulava>	1729029408	true
lava@1p2wsujvgqpr874kqxklgq0dxnj0tx0gkqyeu4u	lava@1p2wsujvgqpr874kqxklgq0dxnj0tx0gkqyeu4u	95099004995 <ulava>	1729029408	false
lava@1p3g8ljlsaqnxqz95t7x3905zap9dzl6zt29a62	lava@1p3g8ljlsaqnxqz95t7x3905zap9dzl6zt29a62	237747512480 <ulava>	1729029408	false
lava@1p5dm7utq8e8pmkg5ceudthl6l5kxad0thsss3h	lava@1p5dm7utq8e8pmkg5ceudthl6l5kxad0thsss3h	200000000000 <ulava>	1729029408	false
lava@1p7d580vfu5pvu77kmmhzr9shxmqzyr57ktpue9	lava@1lr6g06sygg0u0elcy0ydr9asrwrajz2schv4wu	10 <ulava>	1729029408	true
lava@1p7d580vfu5pvu77kmmhzr9shxmqzyr57ktpue9	lava@1p7d580vfu5pvu77kmmhzr9shxmqzyr57ktpue9	2000000000000 <ulava>	1729029408	true
lava@1pdd0nmuj0xfwhfyt7h3wkx9zgjvs3hzle28scu	lava@1pdd0nmuj0xfwhfyt7h3wkx9zgjvs3hzle28scu	150000000000 <ulava>	1729029408	true
lava@1pdfnx0qevs3n8dyk5fthelvjm302tqc9t5v6st	lava@1pdfnx0qevs3n8dyk5fthelvjm302tqc9t5v6st	150000000000 <ulava>	1729029408	true
lava@1pdgufyadhwl8p5jt8n3eutw4kxapw9257vm0rr	lava@1pdgufyadhwl8p5jt8n3eutw4kxapw9257vm0rr	150000000000 <ulava>	1729029408	true
lava@1pexfpvnqalsx00z5c7wrha8mt2x0xdg9xjlagl	lava@1pexfpvnqalsx00z5c7wrha8mt2x0xdg9xjlagl	50000000001 <ulava>	1729029408	true
lava@1pnjkmcdx8aw00jche3d8utk6phftqzk6l0vwl4	lava@1pnjkmcdx8aw00jche3d8utk6phftqzk6l0vwl4	50000000001 <ulava>	1729029408	true
lava@1pphkhh9g0aqmq6jpksr54w8a8hypr8g4jngx9y	lava@1pphkhh9g0aqmq6jpksr54w8a8hypr8g4jngx9y	885000000002 <ulava>	1729029408	true
lava@1psvt9axaf7qyc3p3xw53j2cvfu82e7nmg66hj3	lava@1psvt9axaf7qyc3p3xw53j2cvfu82e7nmg66hj3	147386168832 <ulava>	1729029408	true
lava@1q72ewufkp9ykr8n9vcm2qffs9yr0akgfdu6dck	lava@1q72ewufkp9ykr8n9vcm2qffs9yr0akgfdu6dck	300000000000 <ulava>	1729029408	true
lava@1q77duzlgk8fz2fafyg8u7s2pvml2rs2gsw9plm	lava@1q77duzlgk8fz2fafyg8u7s2pvml2rs2gsw9plm	99000010000 <ulava>	1729029408	false
lava@1q7jyftyahuf66jefc36254rldk6je9xkf5t79z	lava@1q7jyftyahuf66jefc36254rldk6je9xkf5t79z	3800000000000 <ulava>	1729029408	true
lava@1q9hy3dc9d9xve0j4r2cwdz3h7fqxccns0ru9yd	lava@1q9hy3dc9d9xve0j4r2cwdz3h7fqxccns0ru9yd	298500995050 <ulava>	1729029408	false
lava@1qddhqkqxvspwag9w4l4w8hk2g0x74nfudljvxq	lava@1qddhqkqxvspwag9w4l4w8hk2g0x74nfudljvxq	119300000001 <ulava>	1729029408	true
lava@1qeye6vdwwe8skdyr988k6kxqg7hg2j67t2k4up	lava@1qeye6vdwwe8skdyr988k6kxqg7hg2j67t2k4up	386179002014 <ulava>	1729029408	false
lava@1qez7nnpnunla3m44kq5lzjl9f8qcj43arp2euv	lava@1qez7nnpnunla3m44kq5lzjl9f8qcj43arp2euv	50000000000 <ulava>	1729029408	false
lava@1qfj4rxyuhz62qmedkkjvef2upex8aqd4cnau9k	lava@1qfj4rxyuhz62qmedkkjvef2upex8aqd4cnau9k	150000000003 <ulava>	1729029408	false
lava@1qj6nm0ulu00wzg2mgqudluk4tcz3zjnhzevuan	lava@1qj6nm0ulu00wzg2mgqudluk4tcz3zjnhzevuan	347029000831 <ulava>	1729029408	false
lava@1qkz4alpgj4v3sstjqjg24yrsxmjrhwzryn9ydu	lava@1qkz4alpgj4v3sstjqjg24yrsxmjrhwzryn9ydu	99002500100 <ulava>	1729029408	false
lava@1qms8k8z8h4h4y7r5tcr4vk277qx3l0v8n8zcv7	lava@1qms8k8z8h4h4y7r5tcr4vk277qx3l0v8n8zcv7	55000000000 <ulava>	1729029408	false
lava@1qppcgschxytgsxfr3tn3r5cfzrd3klupkc7x5j	lava@1qppcgschxytgsxfr3tn3r5cfzrd3klupkc7x5j	985050000004 <ulava>	1729029408	false
lava@1qtmhdxwszrdjum6mwfgg7mtzy2yr5rcvhvut9a	lava@1qtmhdxwszrdjum6mwfgg7mtzy2yr5rcvhvut9a	550000000000 <ulava>	1729029408	true
lava@1quvanz2wkxgggdt9z63qykm8nlcrk0e62cfwg0	lava@1quvanz2wkxgggdt9z63qykm8nlcrk0e62cfwg0	50000000001 <ulava>	1729029408	true
lava@1qyg0c35zavvy8hau5n4gswwppruan09pp6e3ud	lava@1qyg0c35zavvy8hau5n4gswwppruan09pp6e3ud	47500000085 <ulava>	1729029408	false
lava@1r243d0qxk8tt45p7ccu26ureyhuncydsyn2vyr	lava@1r243d0qxk8tt45p7ccu26ureyhuncydsyn2vyr	95099004995 <ulava>	1729029408	false
lava@1r4uz48f0005w2jkawzq5xq233khc9q3ya3mssu	lava@1r4uz48f0005w2jkawzq5xq233khc9q3ya3mssu	475495024956 <ulava>	1729029408	false
lava@1r7yak8vyf7mcyh6dyf3kjztaguha4dx7kpltcz	lava@1r7yak8vyf7mcyh6dyf3kjztaguha4dx7kpltcz	100000000000 <ulava>	1729029408	true
lava@1raxe5w7mqs5j5h8ykz87ek4xwuzc4qarm82xms	lava@1raxe5w7mqs5j5h8ykz87ek4xwuzc4qarm82xms	1300000000000 <ulava>	1729029408	true
lava@1regnkffhmhxtm4rfwkd07nz45axe80fjld6xa8	lava@1regnkffhmhxtm4rfwkd07nz45axe80fjld6xa8	50000000000 <ulava>	1729029408	true
lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	lava@17qxl6up2hepaj48d7gt2x9xhqwg7q768s9nm3u	5000000000 <ulava>	1729029408	false
lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	lava@1qkglt3yhqpjqd09gar5u569yr6p8k5umw8funk	6000000 <ulava>	1729029408	false
lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	100000001 <ulava>	1729029408	true
lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	lava@1snhe8xtrmmtn7eqxwtfspz4mtrxsjlc98lap9t	5000000000 <ulava>	1729029408	false
lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	lava@1tfvsp2s3y30rjdt09k0zw98fuk3ec72lmaf8af	1 <ulava>	1729029408	false
lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	lava@1wzgrn2puav465t3x0stnx24hxt7f3tzlumq79h	10000000 <ulava>	1729029408	false
lava@1rgs6cp3vleue3vwffrvttjtl4laqhk8fthu466	lava@1y4exfvxkuxvwtljymjfzcjmxfqkvfxsg22rula	400000000000 <ulava>	1729029408	false
lava@1rh52wmnvdx9s48cw2jl5emhydxs0x7epkna8kf	lava@1rh52wmnvdx9s48cw2jl5emhydxs0x7epkna8kf	100000000000 <ulava>	1729029408	true
lava@1rpvghe0lqns749xj80a5kgm3mqtlacs4wezst4	lava@1rpvghe0lqns749xj80a5kgm3mqtlacs4wezst4	300000000000 <ulava>	1729029408	true
lava@1rsuxf0acf4dy5nahd97uazvqgfkfqvq58rd8hd	lava@1rsuxf0acf4dy5nahd97uazvqgfkfqvq58rd8hd	1100000000000 <ulava>	1729029408	true
lava@1rvu8r3annswhpvkg2athaexx7lsd94c4vn5e2j	lava@1rvu8r3annswhpvkg2athaexx7lsd94c4vn5e2j	150000000000 <ulava>	1729029408	true
lava@1rw89j2us0avp33vnf20zn6qr2xs8jw4vp9zryw	lava@1rw89j2us0avp33vnf20zn6qr2xs8jw4vp9zryw	99500000000 <ulava>	1729029408	false
lava@1rwksxkxr0w55t25lwr9u7r5aj3yxpldlk044z2	lava@1rwksxkxr0w55t25lwr9u7r5aj3yxpldlk044z2	299999999996 <ulava>	1729029408	true
lava@1rz6yk9nlgvgxp8cc35cter6l49dkng6jtq7sts	lava@1rz6yk9nlgvgxp8cc35cter6l49dkng6jtq7sts	47792065157 <ulava>	1729029408	false
lava@1rzmky2xqdusw8wr0fqplfs7qqudxj7al4zhg0l	lava@1rzmky2xqdusw8wr0fqplfs7qqudxj7al4zhg0l	295515000001 <ulava>	1729029408	false
lava@1sdxgfqudxj900szcnzrwv7tanarv4fc26hgchq	lava@1sdxgfqudxj900szcnzrwv7tanarv4fc26hgchq	500000000000 <ulava>	1729029408	true
lava@1sjpptq46r2f2zuffsqt0w0733qyxmm8y337h4g	lava@1sjpptq46r2f2zuffsqt0w0733qyxmm8y337h4g	50000000000 <ulava>	1729029408	true
lava@1sqadwve50tfcdgcm0f6qepukpmx0rghhk4yhmp	lava@1sqadwve50tfcdgcm0f6qepukpmx0rghhk4yhmp	142648507490 <ulava>	1729029408	false
lava@1sv6ngey7zl4lq4qfaftv9qp2e0c5utynmplp00	lava@1sv6ngey7zl4lq4qfaftv9qp2e0c5utynmplp00	100000000000 <ulava>	1729029408	true
lava@1sz5l3ukdc2462fcvvcekl9tgmulkhw54xzdgfp	lava@1sz5l3ukdc2462fcvvcekl9tgmulkhw54xzdgfp	300000000001 <ulava>	1729029408	true
lava@1t9l8yaqsp8y88rfjxm2zgjqlk5rrpy6022lsdu	lava@1t9l8yaqsp8y88rfjxm2zgjqlk5rrpy6022lsdu	300000000000 <ulava>	1729029408	true
lava@1tej7g068sqskgrdusy3mga8z59mtp6rplp08lt	lava@1tej7g068sqskgrdusy3mga8z59mtp6rplp08lt	95099004995 <ulava>	1729029408	false
lava@1tkhehvca5uur6svd2l83lp704mlhc7xu9rcdqz	lava@1tkhehvca5uur6svd2l83lp704mlhc7xu9rcdqz	500000000000 <ulava>	1729029408	true
lava@1tlkpa7t48fjl7qan4ete6xh0lsy679flnqdw57	lava@1tlkpa7t48fjl7qan4ete6xh0lsy679flnqdw57	750000000000 <ulava>	1729029408	true
lava@1tnzhkx99x8js8n0ktc9e4xgcy8prhlduswvgpy	lava@1tnzhkx99x8js8n0ktc9e4xgcy8prhlduswvgpy	95099004995 <ulava>	1729029408	false
lava@1tq8ngq6sh3k9wlysmp6hswnlt38hcctaqkwcjm	lava@1tq8ngq6sh3k9wlysmp6hswnlt38hcctaqkwcjm	1950000000000 <ulava>	1729029408	true
lava@1tt2wj4ru0u54kuy4slk69pr6yxghz2pqv9dhlg	lava@1tt2wj4ru0u54kuy4slk69pr6yxghz2pqv9dhlg	50000000000 <ulava>	1730357958	true
lava@1tynatpe0706sn8z7rc4796njup58dul49m07l2	lava@1tynatpe0706sn8z7rc4796njup58dul49m07l2	150000000000 <ulava>	1729029408	true
lava@1u3dxhp7c9tfsmmv5mtt6n97j0w4q78l54unhtv	lava@1u3dxhp7c9tfsmmv5mtt6n97j0w4q78l54unhtv	50000000001 <ulava>	1729029408	true
lava@1u77axjrkfq6vkxyp42hc0fjh6pqkacu3dx9t3k	lava@1u77axjrkfq6vkxyp42hc0fjh6pqkacu3dx9t3k	1100000000000 <ulava>	1729029408	false
lava@1u8hvyz3wqe3rm4zk9zw6upsn2f3nk8k3f0sk4f	lava@1u8hvyz3wqe3rm4zk9zw6upsn2f3nk8k3f0sk4f	150000000000 <ulava>	1729029408	true
lava@1udjq0lden6lscadxkhtr8xhqzp65vje2sdnt8n	lava@1udjq0lden6lscadxkhtr8xhqzp65vje2sdnt8n	297396408113 <ulava>	1729029408	false
lava@1uhnqhw75xyu4kxj7lqhenlnl8kw62x263tmt8h	lava@1uhnqhw75xyu4kxj7lqhenlnl8kw62x263tmt8h	840000000000 <ulava>	1729029408	true
lava@1uhwudw7vzqtnffu2hf5yhv4n8trj79ezl66z99	lava@1uhwudw7vzqtnffu2hf5yhv4n8trj79ezl66z99	13638216280562 <ulava>	1729029408	true
lava@1ulsw4sjpv2ycaez7jp34j8m3wjcqzdy5rqndhn	lava@1ulsw4sjpv2ycaez7jp34j8m3wjcqzdy5rqndhn	98261225056 <ulava>	1729029408	false
lava@1umac5epc7fa0yfk3s0gtsq2279gj07shsjghwe	lava@1umac5epc7fa0yfk3s0gtsq2279gj07shsjghwe	550000000000 <ulava>	1729029408	false
lava@1urxpzfv2llsm70erpfh8v3mjcksxujhghamzz4	lava@1urxpzfv2llsm70erpfh8v3mjcksxujhghamzz4	150000000000 <ulava>	1729029408	true
lava@1us59u4u0t5l243hmkvrz5fvthpxu0c20axm4ra	lava@1us59u4u0t5l243hmkvrz5fvthpxu0c20axm4ra	250000000000 <ulava>	1729029408	true
lava@1uwmk8eget2x89uvg72hf7gtf3ffmdp8w6ym6eu	lava@1gse0cr4vhasmh0vfj5sgs3uf9c9atzyyucv8wr	1000000 <ulava>	1729029408	true
lava@1uwmk8eget2x89uvg72hf7gtf3ffmdp8w6ym6eu	lava@1uwmk8eget2x89uvg72hf7gtf3ffmdp8w6ym6eu	2000100000002 <ulava>	1729029408	false
lava@1uz5dehdp55pkhktc94m8xd62w4r8n03mffe8fp	lava@1uz5dehdp55pkhktc94m8xd62w4r8n03mffe8fp	298960416668 <ulava>	1729029408	true
lava@1vccseu96pudw2yv65hl7zrzsd9dezaezznhrps	lava@1vccseu96pudw2yv65hl7zrzsd9dezaezznhrps	150000000000 <ulava>	1729029408	false
lava@1vf96ayuuj9rwqnhsmhrsxhzl0z0njkmyjvrgq8	lava@1vf96ayuuj9rwqnhsmhrsxhzl0z0njkmyjvrgq8	195051706623 <ulava>	1729029408	false
lava@1vfpuqq06426z3x4qsn38w6hdqrywqxlc6wmnxp	lava@1vfpuqq06426z3x4qsn38w6hdqrywqxlc6wmnxp	27597923367392 <ulava>	1729029408	false
lava@1vq4wjyednpaa9xu6z5flpxfs53xgxvkzl2vaxr	lava@1vq4wjyednpaa9xu6z5flpxfs53xgxvkzl2vaxr	500000000000 <ulava>	1729029408	true
lava@1vuavgpa0cpufrq60zdggm8rusxann8ys76taf4	lava@1vuavgpa0cpufrq60zdggm8rusxann8ys76taf4	1145087857144 <ulava>	1729029408	false
lava@1w2jcswdd9r7hj2ulh5p5kslc6f0kqf29pg0u7u	lava@1w2jcswdd9r7hj2ulh5p5kslc6f0kqf29pg0u7u	5350000000000 <ulava>	1729029408	true
lava@1w39wm9tp6nsy7tsxlkfwy98f7p6wsq54vx4f23	lava@1w39wm9tp6nsy7tsxlkfwy98f7p6wsq54vx4f23	50000000000 <ulava>	1729029408	true
lava@1w428yq04a5084efz2ljvnwd2cmdlspee7tq8fl	lava@1w428yq04a5084efz2ljvnwd2cmdlspee7tq8fl	500000000000 <ulava>	1729029408	true
lava@1w6dpe5r6jqw7smwhnxyclren9xm5tfcldv96q6	lava@19vf5mfr40awvkefw69nl6p3mmlsnacmmjl3p86	2362 <ulava>	1729029408	true
lava@1w6dpe5r6jqw7smwhnxyclren9xm5tfcldv96q6	lava@1w6dpe5r6jqw7smwhnxyclren9xm5tfcldv96q6	255500877340 <ulava>	1729029408	false
lava@1wcw0xtpvfrernwhp6qj4v2hph25v78vtjupdly	lava@1wcw0xtpvfrernwhp6qj4v2hph25v78vtjupdly	300000000000 <ulava>	1729029408	true
lava@1wx5aahv50s2zm4mlytshr5kvr6n6snsykfczxj	lava@1wx5aahv50s2zm4mlytshr5kvr6n6snsykfczxj	250000000000 <ulava>	1729029408	true
lava@1xa207d7733pgcehg572j20q3dq5gduep07j9uv	lava@1xa207d7733pgcehg572j20q3dq5gduep07j9uv	100000000000 <ulava>	1729029408	false
lava@1xesqr8vjvy34jhu027zd70ypl0nnev5e79lufx	lava@1xesqr8vjvy34jhu027zd70ypl0nnev5e79lufx	47550492500 <ulava>	1729029408	false
lava@1xlzvn6gurc3qe3eyslmavvrzetcfxe4kajsgdn	lava@1xlzvn6gurc3qe3eyslmavvrzetcfxe4kajsgdn	49799750000 <ulava>	1729029408	false
lava@1xnexyvyuq9d02whqjy8y2jj4ytxrclvy8nxu5c	lava@1xnexyvyuq9d02whqjy8y2jj4ytxrclvy8nxu5c	750000000000 <ulava>	1729029408	true
